,0,1,2,3
where_angels_fear_to_tread_--_destiny_remix.mid,207.65885416667547,D,major,150
fzport.mid,119.921875,A-,major,192
Final_Fantasy_Island_Fanfare.mid,41.842122000000224,A,minor,151
Chrono2.mid,83.46842800833377,D,minor,94
bofromer.mid,93.66423517708341,E-,major,94
Freeze_Guy.mid,206.0689140000006,E,major,145
GokujyoParodius_EndingCredits.mid,109.99999999999997,E-,major,96
20_Map_BGM_XG.mid,252.11979166666683,C,major,120
fe4chap2.mid,195.20137334999686,E,minor,110
FF5_over.mid,30.49966031249993,C,major,70
ChronoTrigger-Zeal_EndlessMix.mid,387.8569360000173,B,minor,112
Freeza1.mid,30.48000000000004,F,major,120
luf1shaia.mid,80.65569200000044,C,major,122
final_journey.mid,65.45460000000035,F,minor,109
xky-k-gr.mid,129.05924479166475,C,minor,192
ff5batt2.mid,121.85200000000187,C,minor,125
cyber_l21.mid,134.66653200000295,C,major,180
dbth-anger.mid,47.326120703125156,C#,major,142
YsIV_Recollection_Xg.mid,147.84270929999886,D,minor,140
atma.mid,229.75568400000685,A,minor,164
JILost_-_SNES_-_King_Arthur's_World_-_Team_Work.mid,51.607263645833214,G,major,111
runsaber-intro.mid,95.7999999999988,D,minor,150
SailorMoonR_PlayerSelect.mid,40.79999999999996,A,minor,100
Ffight4.mid,74.03901154166707,G,major,188
ffmqbossremix.mid,84.83543149999898,C,minor,280
dw5_statue.mid,95.97998806666655,F,minor,69
factruin.mid,96.3000000000008,B,minor,100
SNESChaChaTitle.mid,263.9999999999942,F,minor,150
ff2titl2.mid,192.0000319999971,A,minor,69
sfa2adon.mid,153.1362105000043,E,major,165
sd321.mid,144.91800000000018,F,major,120
Scissors_Shrimper.mid,80.86994448437542,C,minor,190
avp-stage4.mid,124.96609125000039,E-,minor,148
simcm1_1.mid,41.63266,A,minor,97
FF2-Opener.mid,115.2000000000014,A,minor,200
BL_hgnb_school.mid,101.54627666666747,B,major,97
Dwarf-Cave.mid,78.45446700000075,A,minor,110
DragonsLair-ARatherSwampyArea.mid,211.95663008333543,A,minor,104
SailorMoonR_forest.mid,161.14269600000176,A,minor,140
Dedede_v2.mid,204.44038197916026,C,minor,120
FMGH_-_UneasyGS.mid,181.2656249999944,D,major,160
GokujyoParodius_Stage3.mid,75.71431600000076,A,minor,167
odysselya2_world.mid,91.93383663749952,C,minor,140
03_Morning_Glow.mid,37.1048601666666,A,minor,112
ff2lunar.mid,336.4784639999827,F,major,90
LightWorld.mid,149.32855437500623,B-,minor,135
xgctf.mid,197.875,E,major,120
Cloudyparkselect.mid,60.799999999999535,F,major,150
X3.mid,150.22581131250976,B,minor,130
Baron1.mid,160.0001200000005,A,minor,104
Luf2lfia.mid,236.59999999999928,A,major,300
citiestrouble.mid,35.8125,C#,minor,160
DKC_Cranky.mid,95.64701099999992,F,major,85
BL_pilotwings_hangglider_v2.mid,107.39088299999665,G,major,112
SMRPG_Sunken_Ship-KM.mid,178.73604000000316,G,minor,140
The_Haunted_Shrine.mid,128.63999999999908,A,minor,125
DV_-_Title_Screen.mid,95.97765013541681,G,major,80
BL_issd_practicing.mid,71.25,E-,major,128
SMA2CASTLE.mid,129.20477561458554,C,minor,96
Rhodes_1a.mid,206.08813224999574,D,minor,85
1000ad.mid,77.16180799999974,B,major,90
ff319.mid,111.51360000000454,D,major,130
SMW_Ending_and_Credits.mid,297.41589749218554,C,major,100
terremix.mid,283.99999999999915,A,minor,60
Keni.mid,73.5881984999992,F,minor,170
mk2_zb_kombattomb.mid,60.000004000001034,A,minor,123
7thsaga_bt2.mid,116.41527020000123,G,minor,120
(RnH)_Shadows_of_Illusion.mid,176.74673819791786,D,major,109
SRFX_Retire_Menu.mid,31.470269052083435,C,major,122
sf2honda.mid,40.0,A-,major,120
SoE-_Ebon_Castle_B.mid,324.0,A,minor,80
Cave_of_Fire.mid,76.36930583333225,C,minor,157
Cunning_Scoundrel_-_Theme_of_Trunks.mid,85.33695170000037,F,major,135
sf2ryu2.mid,119.99987999999922,G,major,132
lwoverworldtechno.mid,70.58816000000124,E-,minor,136
luf1sad.mid,173.164404000001,G,major,79
Princess-Felicia.mid,128.00334421875002,A,minor,90
SD3_-_Little_Sweet_Cafe.mid,182.95071599999306,B,minor,122
dbzhdopen-1.mid,46.636317000001284,C#,minor,165
Latin_Island.mid,220.8697640000021,B-,major,137
FF2BattleTheme.mid,91.20476990625066,A,minor,180
SD3Sad.mid,188.15999999999963,A,minor,125
SB2_Stage_1.mid,217.56983599999816,D,minor,107
World_Revolution.mid,211.5000000000007,D,major,160
Superstar_Cave_Offensive.mid,219.06064000000754,C,minor,148
kdl3dededetower.mid,158.15336691666792,E,minor,176
YS_Title.mid,91.6305901875018,A,minor,110
cv5stg6.mid,77.21307099999997,C,minor,122
FILENA.mid,312.76725420000867,C,major,86
MikeRan.mid,77.87916666666666,A,major,120
SMWBoss.mid,81.0,F#,minor,160
ff_boss2.mid,215.08460634375302,C,major,140
ff313.mid,54.76928000000007,G,minor,140
smas-underground.mid,79.22023002083385,D,major,103
luf1fod.mid,151.48903599999622,B,minor,141
GokujyoParodius_Stage6.mid,160.28148374166864,B-,minor,123
rh_bfte.mid,152.70689199999927,A,minor,240
SUBMARIN.mid,142.5516885000014,F#,minor,145
ter09.mid,72.5192999999994,E-,major,148
ff6_martiallaw.mid,147.69215999999966,C,major,65
sblostside.mid,97.14276000000119,F,minor,126
SNES_Mega_Man_X2_X-Hunter_Stage_1.mid,103.68000000000097,B,minor,125
GokujyoParodius_BStageSpecial.mid,52.9895770000003,E,minor,151
topeucl.mid,107.36846400000135,B,minor,151
z3sanct1.mid,86.99583333333335,G,major,120
ebcredits.mid,93.70456870000024,D,major,100
Anything_But_Tangerines.mid,118.28559599999801,E,minor,140
smw217.mid,37.48396433333312,C,major,135
ff345.mid,60.72768000000037,G,major,160
Port_Town!.mid,78.74999999999994,B,major,192
lmmcbyrn.mid,280.30518000003923,G,minor,131
Avalanche.mid,57.60156249999532,C,major,150
secret.mid,50.99609375,A,minor,160
FFIV_-_Dancing_Calbrena.mid,81.07812499999396,F,major,160
World5_TheSkyUpper.mid,35.33564266666662,F,minor,100
Church1.mid,60.529992187500056,A,minor,229
sbb2-04.mid,59.990083262496526,B-,major,25
aheadway.mid,149.1305690000013,G,minor,137
Bof2drg2.mid,179.47206000000034,B,minor,68
FinalFightWin.mid,196.01629202084155,C,minor,206
CV4-DemonCastleDracula_fixed.mid,49.277349266666704,B-,major,137
edward2.mid,95.52733924999988,C,major,99
ctbatssmix.mid,50.25,G,minor,80
Spring_Man.mid,157.81802400000217,B-,major,165
FF3SAVE.mid,107.99863441666845,A,minor,164
godzill.mid,146.3999999999998,A,minor,100
SMASMysterious-V1.1.mid,182.400000000004,B-,minor,100
Rockman_and_Forte_-_Escenario_Magicman.mid,241.9200000000066,A,minor,125
SoulBlazer_WorldofEvil.mid,106.71417899999922,C,major,140
ta_continue.mid,103.78368000000019,C,major,74
hook_for.mid,136.3291666666662,E-,minor,120
dk3lastboss.mid,92.17841898437415,E,minor,69
X3endmix.mid,512.6498718374854,B,major,45
ghouls05.mid,60.85708200000025,C,minor,70
tm_rnh_swordofthevaliant_night_.mid,122.18169600000394,G,minor,110
Town1.mid,120.12760416666701,G,major,120
FF3_Battle.mid,111.32129494791837,F,major,166
SSF2TNC_Ken_UAZ.mid,81.3297797812503,G,minor,120
SF2_Credits.mid,131.64896250000257,B,major,93
rs1_forest.mid,102.2397651374984,E-,minor,120
Deathwind_(lower_notes).mid,113.5397600000002,A-,major,165
04-IntroStage.mid,105.14275200000235,E,minor,105
snesDKC3_WaterfallV1.2.mid,171.15784304167352,F,minor,129
BoF-_OverWorld_Theme_A.mid,148.00000000000034,F,major,120
z3sanct.mid,86.99583333333334,G,major,120
FF6_-_Locke1.mid,125.74454399999834,G,major,139
FF_INFINITY.mid,87.27264000000628,F,major,143
FMGH_Emotion.mid,376.5642074999811,A,minor,127
Unsqfsft.mid,137.1429119999997,A,minor,167
BrawlSewers.mid,50.087040000000464,F#,major,229
ebwinter.mid,65.45452800000017,D,major,88
Mini-Boss.mid,153.6666666666634,F,major,150
mm3_chapter4.mid,121.73658399999651,B,minor,240
LemOpening.mid,75.67684740000031,A,minor,130
SMWWorldMap.mid,43.477999999999945,A,minor,138
The_keeper_of_the_next_dimension_-_King_Kaio's_Theme.mid,83.99999999999986,C#,major,120
Once_Upon_a_Time.mid,151.57881599999993,F,major,76
mm7bass.mid,41.95833333333329,D,major,120
do2_bt.mid,94.50952287499838,A,minor,120
starfoxsoftarr.mid,149.19895950000006,F,major,103
FF2_Underground.mid,151.3844640000005,C,minor,130
SD3_Persons_Die.mid,90.35289599999979,G,minor,85
mmx304.mid,51.6976679999993,G,minor,153
sd371.mid,312.65999999999246,D,minor,125
tophydro.mid,174.45908700000348,D,major,250
arcana-final.mid,63.99583333333398,G#,minor,150
CVDX_-_Bloody_Tears_v1_1.mid,144.54914400000197,D,minor,115
Soefire.mid,112.125,B,minor,120
actcred.mid,115.66582658333435,B-,major,112
MMXChill.mid,82.87775999999455,C,minor,138
SMW_-_Sub-Castle_Remix.mid,240.00000000000446,C,minor,100
GokujyoParodius_TitleScreen.mid,60.00002400000039,A,minor,151
luf2summer.mid,89.8322599999997,G,major,179
Evocean.mid,215.96569312501177,B-,minor,110
mmx1segrmx3.mid,76.48525587500059,E,minor,85
ff307.mid,53.983799999999995,E,minor,160
MC_Viscount.mid,88.54622757291614,E,major,140
Killer_Instinct_-_Jago's_Temple_(MWS_v1.0).mid,92.16000000000321,C,major,125
choco_island_gs.mid,58.00000000000025,F,major,120
luf1guard.mid,151.80690000000124,B,minor,166
FM-fear1.mid,97.50000000000114,C,minor,120
MegaManX3_BizzardBuffalo.mid,168.94711499999832,E-,minor,190
Z3LightWorldDungeon_RockRemix.mid,114.50955200000057,B,minor,153
YcookieA_zb.mid,100.80361175000104,G,major,83
snesfzPort_TownV1.2.mid,119.99999999999827,B,major,192
luf1tragedy.mid,114.92951999999995,A,minor,71
Boss_1.mid,60.44438400000009,A,minor,135
ff3end2.mid,1288.0045716498014,B-,major,140
Tsms_Ha.mid,197.14265999999836,A,minor,140
catfish1.mid,112.24988774999835,E-,minor,180
luf2dekar.mid,168.67872800000282,C,minor,212
CB_WorldRevolution.mid,117.375,D,minor,160
ewjlightspiano.mid,106.62481125000151,C,major,119
MM7RobotMuseum.mid,165.2934609375014,A-,major,151
megaman_x1_-_storm_eagle_stage.mid,69.8756877000002,B,minor,165
sbsadtown.mid,100.564470875,A,minor,93
ff3troop.mid,117.40988800000027,C,major,139
BIB-level1.mid,261.3085680000199,F,major,106
top_euclid-gentryremix.mid,258.37474162497534,A,minor,180
Dragon_Quest_III_-_Big_Battle_XG.mid,259.2033333333284,B-,minor,150
ttawsc-birdmanv1_01.mid,99.19999999999867,B,major,150
SGAGConitune.mid,34.698816000000065,A,major,165
igflute.mid,35.50833333333333,A,minor,120
COOKIE.mid,34.0,C,major,120
yi_eggs_elevator.mid,156.49999999999997,E,minor,120
ctocean2.mid,87.4284840000004,F,major,140
actraiser_boss_battle_1.mid,62.99499999999793,B,minor,250
FF6-_Awakening.mid,140.79999999999995,A,minor,75
GokujyoParodius_Stage2.mid,90.21210140000001,F,major,143
gra3invi.mid,81.04607280000253,F,major,130
Spark_Mandrum.mid,103.21725729199363,E-,minor,172
Shop10.mid,38.19583333333331,C#,minor,120
Legend-Title.mid,95.99999999999997,D,major,100
BL_kdc_gameover.mid,39.9478527500001,G,major,144
sd330.mid,105.82448345833262,C,major,144
yi-miniboss.mid,116.80651975000517,F,major,154
Super_Metroid-_Brinstar.mid,312.72696000000934,C,major,132
locke.mid,111.42488857500076,E-,major,140
tnliotto.mid,75.66365249999983,D,minor,113
mn-Escape.mid,105.04989931249582,G,minor,201
SailorMoon_tsfcsml1.mid,180.0107421875,C,major,128
Ff4zero.mid,159.2863339999988,C,major,176
SBomb1-Password.mid,43.63640000000009,D,major,109
mmx314.mid,58.46694399999993,C,minor,117
MXS__Super_Metroid_-_Minako_Hamano_-_Lower_Maridia.mid,199.91737244583126,E-,major,61
Robos_Theme_V4.mid,50.99367833333334,E,minor,161
stfcred.mid,148.04586333333293,C#,major,140
ff2prlde.mid,173.33315999999937,F,major,90
Rockman_and_Forte-Groundman.mid,100.39193600000002,E,minor,153
eb_bus.mid,46.107432500000584,A,major,148
SBomb3-Stage3.mid,91.42847999999739,A,minor,126
Metal_Works.mid,57.60000000000055,G,major,150
TMNT4Sewer.mid,82.93268125000175,C,major,104
LA-CardLady.mid,34.63639249999994,G#,minor,109
MMX1_sparkmandrill.mid,112.90312499999544,E-,minor,160
Tales_of_Phantasia_-_Moria_Gallery_1.0_(JPN).mid,102.46723274999981,C,major,182
sara_V1_1.mid,148.60680000000255,B-,minor,80
Dkcice.mid,208.78500000000352,D,major,100
ff367.mid,103.84923039583461,B,minor,105
K3-Number_10.mid,117.08817674999533,D,major,170
SQ-Intro2.mid,41.56692271875029,E-,minor,140
LRnH-InhumanCondition.mid,115.20000000000151,F#,minor,100
supertwinbeestage1.mid,115.55544000000023,A-,major,162
T_FightersHistoryMizouguchi_MizoguchiSXG50.mid,149.1313172666688,G,minor,137
mm7wily.mid,60.3740043229164,F,major,190
Stevie-G_-_(SD3)_(Japan)_Fab.mid,172.80999999999915,C#,minor,100
MMX-Maverick_Boss_Guitar_Style.mid,56.46688353125055,A,minor,170
B1L_bof_house.mid,38.43750000000005,G,minor,100
Wizardry5-TrainingGround.mid,97.05051812500061,C,minor,89
smas25.mid,98.62492666666712,E,minor,51
CTDome.mid,163.20000000000093,A,minor,100
CT_-_Manoria_Cathedral.mid,64.80666666666872,E-,minor,75
X1-SigmaFortress1fademix.mid,166.39583333333027,G#,minor,150
FinalFantasy2_Final.mid,157.0587449999873,C,major,170
FF5_choc2.mid,55.741823999999816,A,major,155
KirbyThemeSongRemix.mid,115.19687499999823,F,major,120
dw5_overworld.mid,35.55558399999996,A,minor,107
Legendary_Esper.mid,105.60000000000092,B-,minor,75
TGTrack_3.mid,237.17267553124827,F,minor,170
rs1_destiny.mid,174.32304196249763,B-,minor,120
SD3Highlands.mid,150.12228000000292,G,minor,235
smetmar2.mid,128.0000000000005,B,minor,120
sd370.mid,143.61600000000018,E,minor,73
PandR_Stage1.mid,134.2499999999987,A,minor,120
hercules4_bt.mid,99.42847200000044,F,minor,140
ter57.mid,330.0743159999906,A,major,158
dw3_overture.mid,102.75410502083355,C,major,120
Espers.mid,149.1903647916683,E-,minor,80
bofovrwrld1.mid,148.00000000000034,F,major,120
Tadpolep.mid,132.00000000000114,G,minor,120
07_Flower_Garden_GM.mid,176.3477819999976,E,minor,115
onettnight.mid,72.0029296875,A,major,80
3-08-UnderseaPalace.mid,186.42838499999155,F,major,140
FF5_b16.mid,173.33315999999593,C,major,162
goemon01.mid,98.99791666666574,G,major,240
musicamachina_qt6.mid,95.45452000000898,B,minor,88
music_1e.mid,83.48512948437427,C,minor,137
Dreaming.mid,137.36843099999933,E-,minor,190
hercules4_bbt.mid,87.69999999999906,C,major,120
freeze2.mid,135.34590070832627,B,major,100
kssboss.mid,210.7774999999887,D,major,150
sectorywaltz.mid,86.12112600000084,F,minor,165
LEM2BECH.mid,179.1999999999976,B,major,150
Did_You_See_The_Sea.mid,116.42602124999935,C#,major,208
DQ5_-_Continue_Your_Quest.mid,54.852623718750344,D,major,140
yuu_yuu_hakusho_kakutou_no_syo_japan_-_theme_3.mid,73.2065315000001,F#,major,91
WPVsModeNoIntroXG.mid,158.18165999999943,F,minor,110
FMGHWarningOne.mid,81.2930831249967,B,minor,145
ninja_warriors_-_boss_4.mid,87.13384800000036,C,minor,156
7sbattle1.mid,227.60125600000978,E,major,271
mmx302.mid,39.32159999999971,A,minor,195
poplv1.mid,71.99992799999998,A,minor,180
cyber_l3_v2.mid,83.47824000000097,G,minor,115
DarkWorld1.mid,119.99987199999977,C,major,136
T_Galesburg(Trilogy).mid,121.15913810000345,B,minor,135
28-Station3.mid,112.07974903124048,E,minor,180
DKC2Mine-V1.1.mid,319.9968000000494,G,major,90
mission2v2.mid,122.35298400000194,A,major,50
Opening_KJMix.mid,83.47824000000006,C,major,115
T_AVGFighter_Ending.mid,75.00000000000006,G,major,160
MegaManX2_BubbleCrab.mid,196.42106899998942,B,minor,94
mpaint-title.mid,123.71126574999684,G,major,224
StarOcean_What_Should_Be.mid,235.92000000000897,D,minor,250
snesDKC3_BossV1.1.mid,100.35785418750393,C#,major,110
mn-Iga.mid,87.27280000000039,A,minor,109
Strange_Encounter.mid,117.16561237499572,G,minor,149
7thsaga_town2.mid,88.99125000000078,E,major,120
f6terraR.mid,239.00553500000254,A,minor,50
SuperRobotWars4MazingerTheme.mid,130.61320706250135,C,minor,109
UNSquadron-Clouds.mid,57.39122400000005,E,minor,92
ter54.mid,95.54668999999996,C,major,68
ff3Airship.mid,168.3867600000049,A,minor,124
34-Ending.mid,116.62488337499363,A,minor,140
Monstro_Town.mid,296.9863101562579,B,major,84
dkcjungle-2.mid,284.0705431999995,D,minor,100
mk3rooftopx.mid,122.82354858333174,B,major,139
BL_hz_neomegalopolis.mid,107.7024109374968,F,minor,142
FFMQMine-SC8850.mid,194.0000000000001,D,minor,120
SMASMB3Bowser.mid,79.19999999999783,E,minor,125
Night_Shift.mid,72.35668732500082,D,major,119
Baroque_de_Chocobo_(XG_Megamix).mid,57.19343400000033,A,major,155
FF6_Kefka_Xg.mid,80.24999999999983,B-,minor,80
atma3.mid,161.71762416667443,A,minor,64
old_mans_prayer_2.mid,63.45563550000021,F,major,100
DX-_Richter's_Theme.mid,273.77287437500325,C,minor,135
DragonsLair-StaffRoll.mid,52.244864000000035,C,major,147
RYTHM.mid,59.99583333333338,A,major,120
12-BurstMan.mid,100.39193600000183,G,major,153
Wsc-ex-c.mid,32.624999999999915,A-,major,120
sbmountain.mid,136.36349999999985,C,minor,132
luf2spring.mid,80.79202399999998,E,minor,101
Smartbal.mid,63.91660275000003,A,minor,90
ffmqdestiny.mid,148.86043200000026,A,minor,158
FlameStag1.mid,40.22208815624999,B,minor,185
sbb2-08.mid,59.9900832624968,C,major,25
B1L_mn_diary.mid,106.66656000000107,C,major,90
topoliv.mid,148.5113637500054,C,major,120
Dragonball_Z_-_Trunks'_Theme.mid,141.00000000000003,A,minor,160
CTBattle-2.mid,90.375,B,major,160
z3light2.mid,57.954487500000546,B-,major,132
cv5stg1.mid,90.85705200000001,C,minor,140
ctbike.mid,74.40000000000023,B,major,300
B1L_rf_ending.mid,154.28555999999665,A,minor,105
dw3_bt1.mid,70.99999999999916,B-,minor,120
LABO.mid,75.00005999999988,D,major,143
SNES_Toki_Memo_Valentines_Day.mid,127.99999999999996,G,major,120
kdl3darkmatter.mid,86.30872413749714,E-,minor,145
BL_bof_gobi.mid,80.86945200000024,D,minor,92
ff336.mid,55.67540799999947,D,major,170
supermario6f_v2.mid,234.19746481671015,A-,major,100
rh_ee.mid,109.18750000000344,G,minor,240
ctjurassic.mid,75.59647999999974,B,minor,126
topsaku.mid,72.23298921666694,F,minor,122
THawk.mid,78.6392070749996,B,minor,140
SMWoverworld1.mid,83.07684000000056,F,major,130
23-WeaponStats.mid,101.04830416666829,F#,major,152
DQ5_-_Destroyed_Town.mid,81.07728980624998,A,minor,60
Twoson-1.mid,131.99479166666646,E,minor,120
MK2Choose_SNES.mid,40.11666666666674,A,minor,120
White_Mirror.mid,87.27270400000019,A-,major,88
ao1_hero.mid,154.35520833333334,D,minor,120
moleville.mid,43.994791666666664,G,major,120
Starfox_Corneria_Remix_V2.mid,209.59583333332878,C,minor,150
SuperSoccerArgentina.mid,65.0911458333328,G,minor,192
gogo.mid,132.30187700000025,G,major,159
POP_Sound7_Gs.mid,141.81375454166806,B-,minor,109
X3_stage_select.mid,31.07921735416621,A,minor,194
PandR_MainMenu.mid,66.69224100000017,C,major,130
31-BassTheme.mid,151.11096000001393,E,minor,135
ao2_enmity.mid,98.30000000000051,F#,major,120
Mother_brain_battle.mid,55.26307499999994,F#,minor,190
FF3_Cyan.mid,203.9999999999844,E-,major,75
Ary.mid,33.488351999999985,C,major,86
royd2.mid,112.0,E,minor,120
SuperGnGSeaofDespairorchestra.mid,149.29773600000206,C,major,149
Actraiser2-forest.mid,70.78567599999914,A,minor,120
DKC_-_Fear_Factory_-MMZ_Remix-.mid,230.79999999999222,A,minor,150
Demons_Crest_-_First_Ending.mid,55.75,G,minor,120
srchfrnd.mid,294.19356799998616,D,major,123
28-SigmaBattle1.mid,133.56221061458697,E,minor,230
MMX3_-_Intro_Stage.mid,115.20000000000151,G,minor,100
luf1lufia.mid,206.35489599999988,D,major,107
Restaurant.mid,92.43972237500095,E,minor,135
Frog_Remix.mid,90.94460042499928,E,major,190
FF5_prlde.mid,142.07489236458468,F,major,90
DV_-_Argos_Plots.mid,55.68999999999999,C,minor,125
Locke_Remix.mid,152.7040589270825,G,major,82
LEM2OUTD.mid,122.87999999999971,F,major,125
ctqueenz.mid,92.62580023124949,B-,minor,70
actraiser_boss_battle_2.mid,44.10000000000039,A,major,250
FF3_Shadow2.mid,113.74228200000033,E,minor,163
KingBoss.mid,135.75,F#,minor,160
do2_hilandia.mid,121.45821187500049,G,minor,105
Sggb3.mid,82.5,F#,minor,96
MMXArmor.mid,110.50367999999825,F,major,138
CT_-_A_Strange_Happening.mid,101.56143337499904,D,minor,73
b2thief.mid,79.20000000000009,G,minor,120
JILost_-_SNES_-_Secret_of_Mana_-_Prophecy.mid,63.9947916666668,G,minor,120
ffmqboss.mid,89.27901620000162,C,minor,258
MN_-_Strange_Mans_Home.mid,31.467195283333844,D,minor,122
SailorMoonR_esmerude.mid,154.95375124999813,A,minor,130
SD3_-_Rolling_Cradle.mid,203.07671999998024,G,minor,175
FF5_boss1.mid,74.93653400000021,F#,minor,165
Main_Theme.mid,294.6206160000077,A,minor,145
Sigma3-2.mid,92.91302025000019,C,minor,115
PandR_Stage6.mid,163.99374999999614,E,minor,120
Kirby'sDreamland3_Level_2-Stage_1.mid,152.72712000000445,C,major,165
MMX1_stingchameleon.mid,110.47053299999924,B,minor,170
smw204.mid,45.59999999999946,A,minor,100
Drakkhen_Earth_Day.mid,66.8852080000002,C,major,122
GWtgeese.mid,181.89446399999755,A-,major,190
sunset_riders_-_stage_2_boss.mid,52.64519199999995,G,major,154
MMX_-_Spark_Mandrill.mid,115.5,E-,minor,160
XHunterSelect.mid,47.072068312500534,C,major,130
teso_03.mid,171.12463620833594,C,minor,88
T_OmakeVGTitle_MVCStyle.mid,89.39996274999936,A,minor,175
YS_Grand_Bridge2.mid,112.5,E,minor,128
ctcredits2.mid,268.1684112187301,C#,major,115
Astro_Guy.mid,205.821222749999,C#,major,140
ssf2_sagat.mid,98.11625600000073,A,minor,120
awaken.mid,88.42097599999951,A,minor,76
